touchpoint_id,player_id,campaign_id,channel,event_ts,event_type,_source_file,_ingested_at
T0000176,P00220,C002,push,2024-01-15T09:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000788,P00116,C008,sms,2023-12-21T23:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000910,P00079,C010,email,2024-02-02T14:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001039,P00121,C011,push,2024-02-29T18:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000308,P00034,C004,email,2024-02-19T06:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000473,P00048,C005,push,2024-02-28T20:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001062,P00149,C011,push,2024-02-14T14:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000814,P00196,C009,sms,2024-01-17T00:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000919,P00211,C010,email,2024-01-22T00:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000044,P00102,C001,email,2024-01-27T02:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000392,P00022,C004,email,2024-02-23T06:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000632,P00079,C007,email,2023-08-31T14:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000479,P00112,C005,push,2024-02-17T11:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000129,P00190,C002,push,2024-01-13T20:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000544,P00025,C006,email,2024-03-11T16:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000224,P00182,C003,push,2024-02-19T09:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000658,P00036,C007,email,2023-08-23T04:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000831,P00016,C009,sms,2024-01-22T09:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001151,P00070,C012,email,2024-02-25T13:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000669,P00030,C007,email,2023-09-18T07:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000083,P00244,C001,email,2024-01-11T08:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000162,P00033,C002,push,2024-01-20T01:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000391,P00093,C004,email,2024-02-13T04:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001213,P00012,C012,email,2024-03-06T03:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001208,P00077,C012,email,2024-03-24T08:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000468,P00008,C005,push,2024-02-25T17:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000542,P00025,C006,email,2024-03-11T01:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000343,P00138,C004,email,2024-02-11T15:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000448,P00222,C005,push,2024-02-15T13:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000975,P00173,C010,email,2024-01-24T23:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000337,P00060,C004,email,2024-02-08T08:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001202,P00078,C012,email,2024-03-11T17:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000838,P00050,C009,sms,2024-01-24T00:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000369,P00191,C004,email,2024-02-07T02:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000773,P00071,C008,sms,2024-01-09T09:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001154,P00054,C012,email,2024-02-28T12:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000335,P00006,C004,email,2024-02-16T09:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000946,P00025,C010,email,2024-01-22T19:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000645,P00114,C007,email,2023-08-22T12:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000870,P00144,C009,sms,2024-02-02T17:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001015,P00072,C011,push,2024-02-23T09:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000847,P00021,C009,sms,2024-01-25T08:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000764,P00070,C008,sms,2023-12-21T23:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000651,P00048,C007,email,2023-09-02T13:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001174,P00111,C012,email,2024-02-23T00:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000504,P00102,C005,push,2024-02-28T13:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000626,P00001,C007,email,2023-08-17T10:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001132,P00008,C012,email,2024-02-27T03:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000425,P00084,C005,push,2024-02-29T03:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000965,P00120,C010,email,2024-02-06T03:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000889,P00093,C010,email,2024-03-05T13:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000932,P00033,C010,email,2024-02-02T22:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001045,P00242,C011,push,2024-02-14T19:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000507,P00091,C005,push,2024-02-18T07:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000634,P00098,C007,email,2023-08-19T21:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000239,P00233,C003,push,2024-02-08T17:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000894,P00013,C010,email,2024-01-23T09:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000051,P00242,C001,email,2024-01-23T22:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000569,P00189,C006,email,2024-03-19T04:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000714,P00092,C007,email,2023-08-15T13:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000628,P00139,C007,email,2023-09-04T13:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000601,P00005,C006,email,2024-03-15T07:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000994,P00204,C011,push,2024-02-17T14:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000725,P00127,C007,email,2023-08-15T09:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000072,P00201,C001,email,2024-01-14T20:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000939,P00167,C010,email,2024-01-22T00:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000208,P00124,C003,push,2024-02-03T04:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001003,P00116,C011,push,2024-02-24T09:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000027,P00004,C001,email,2024-01-14T01:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000673,P00065,C007,email,2023-08-28T06:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000036,P00184,C001,email,2024-01-21T10:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000252,P00207,C003,push,2024-02-09T17:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000134,P00002,C002,push,2024-01-13T04:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000292,P00184,C004,email,2024-02-23T15:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000823,P00036,C009,sms,2024-01-16T05:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000951,P00180,C010,email,2024-01-21T08:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000973,P00237,C010,email,2024-01-20T03:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000883,P00220,C009,sms,2024-01-22T02:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000215,P00095,C003,push,2024-02-02T05:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000039,P00091,C001,email,2024-01-15T04:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000593,P00067,C006,email,2024-03-01T12:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001080,P00016,C011,push,2024-02-17T04:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001152,P00070,C012,email,2024-02-25T16:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000465,P00139,C005,push,2024-03-01T07:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000109,P00219,C001,email,2024-01-19T02:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000461,P00208,C005,push,2024-02-29T02:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001109,P00160,C011,push,2024-02-22T16:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001210,P00179,C012,email,2024-03-02T02:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000450,P00041,C005,push,2024-03-01T21:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001002,P00062,C011,push,2024-02-10T04:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000887,P00098,C010,email,2024-01-25T12:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000031,P00217,C001,email,2024-01-14T15:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000399,P00124,C004,email,2024-02-13T00:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000694,P00222,C007,email,2023-08-16T09:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000088,P00107,C001,email,2024-01-19T03:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000421,P00100,C005,push,2024-02-28T09:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001086,P00206,C011,push,2024-02-28T17:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001228,P00204,C012,email,2024-02-25T16:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000715,P00209,C007,email,2023-08-28T09:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000073,P00141,C001,email,2024-01-16T00:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001084,P00140,C011,push,2024-02-15T11:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001153,P00070,C012,email,2024-02-26T10:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000251,P00165,C003,push,2024-02-17T04:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001100,P00127,C011,push,2024-02-10T06:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000242,P00204,C003,push,2024-02-18T03:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001156,P00206,C012,email,2024-03-08T02:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000691,P00231,C007,email,2023-09-03T14:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000839,P00073,C009,sms,2024-02-01T23:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001110,P00042,C011,push,2024-02-21T12:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000381,P00076,C004,email,2024-02-18T15:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000505,P00027,C005,push,2024-02-11T05:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000023,P00199,C001,email,2024-01-07T15:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000289,P00090,C003,push,2024-02-11T04:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000684,P00142,C007,email,2023-08-30T13:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000661,P00019,C007,email,2023-08-22T03:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000314,P00116,C004,email,2024-02-13T14:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001083,P00140,C011,push,2024-02-13T21:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000489,P00165,C005,push,2024-02-19T23:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000514,P00201,C005,push,2024-02-29T20:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000220,P00131,C003,push,2024-02-04T19:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000686,P00122,C007,email,2023-09-04T13:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000706,P00163,C007,email,2023-08-26T23:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001067,P00153,C011,push,2024-02-23T18:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000296,P00099,C004,email,2024-02-04T19:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000017,P00206,C001,email,2024-01-20T00:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000246,P00058,C003,push,2024-02-10T11:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000885,P00089,C009,sms,2024-01-22T21:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001054,P00187,C011,push,2024-02-16T11:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0000350,P00193,C004,email,2024-03-16T21:00:00Z,click,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001186,P00055,C012,email,2024-03-10T07:00:00Z,open,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
T0001255,P00059,C012,email,2024-02-24T01:00:00Z,sent,file:///home/claude/flutter-martech-case/data/campaign_touchpoints.csv,2026-07-31T13:06:39.513Z
